date,mean,month,name,year,bridge,bwidth
2010-06-01T00:00:00,481.625,6,Pha Rach Mieu,2010,1,15
2010-07-01T00:00:00,291.75,7,Pha Rach Mieu,2010,1,15
2010-08-01T00:00:00,438.7777778,8,Pha Rach Mieu,2010,1,15
2010-09-01T00:00:00,,9,Pha Rach Mieu,2010,1,15
2010-10-01T00:00:00,,10,Pha Rach Mieu,2010,1,15
2010-11-01T00:00:00,429.3333333,11,Pha Rach Mieu,2010,1,15
2010-12-01T00:00:00,517.1666667,12,Pha Rach Mieu,2010,1,15
2011-01-01T00:00:00,486.8611111,1,Pha Rach Mieu,2011,1,15
2011-02-01T00:00:00,525.7092593,2,Pha Rach Mieu,2011,1,15
2011-03-01T00:00:00,458.0222222,3,Pha Rach Mieu,2011,1,15
2011-04-01T00:00:00,538.6868132,4,Pha Rach Mieu,2011,1,15
2011-05-01T00:00:00,709,5,Pha Rach Mieu,2011,1,15
2011-06-01T00:00:00,471,6,Pha Rach Mieu,2011,1,15
2011-07-01T00:00:00,465.8,7,Pha Rach Mieu,2011,1,15
2011-08-01T00:00:00,565.9666667,8,Pha Rach Mieu,2011,1,15
2011-09-01T00:00:00,578,9,Pha Rach Mieu,2011,1,15
2011-10-01T00:00:00,381.3833333,10,Pha Rach Mieu,2011,1,15
2011-11-01T00:00:00,472.9,11,Pha Rach Mieu,2011,1,15
2011-12-01T00:00:00,341.6666667,12,Pha Rach Mieu,2011,1,15
2012-01-01T00:00:00,274.8333333,1,Pha Rach Mieu,2012,1,15
2012-02-01T00:00:00,389.7583333,2,Pha Rach Mieu,2012,1,15
2012-03-01T00:00:00,375.952381,3,Pha Rach Mieu,2012,1,15
2012-04-01T00:00:00,408.5277778,4,Pha Rach Mieu,2012,1,15
2012-05-01T00:00:00,539.8888889,5,Pha Rach Mieu,2012,1,15
2012-06-01T00:00:00,520,6,Pha Rach Mieu,2012,1,15
2012-07-01T00:00:00,457.7222222,7,Pha Rach Mieu,2012,1,15
2012-08-01T00:00:00,556.25,8,Pha Rach Mieu,2012,1,15
2012-09-01T00:00:00,683,9,Pha Rach Mieu,2012,1,15
2012-10-01T00:00:00,346.9444444,10,Pha Rach Mieu,2012,1,15
2012-11-01T00:00:00,282.4166667,11,Pha Rach Mieu,2012,1,15
2012-12-01T00:00:00,181.1111111,12,Pha Rach Mieu,2012,1,15
2013-01-01T00:00:00,513.3850039,1,Pha Rach Mieu,2013,1,15
2013-02-01T00:00:00,349.8898148,2,Pha Rach Mieu,2013,1,15
2013-03-01T00:00:00,581.4736842,3,Pha Rach Mieu,2013,1,15
2013-04-01T00:00:00,605.2962963,4,Pha Rach Mieu,2013,1,15
2013-05-01T00:00:00,485,5,Pha Rach Mieu,2013,1,15
2013-06-01T00:00:00,586.6111111,6,Pha Rach Mieu,2013,1,15
2013-07-01T00:00:00,578,7,Pha Rach Mieu,2013,1,15
2013-08-01T00:00:00,359.25,8,Pha Rach Mieu,2013,1,15
2013-09-01T00:00:00,489,9,Pha Rach Mieu,2013,1,15
2013-10-01T00:00:00,362.5,10,Pha Rach Mieu,2013,1,15
2013-11-01T00:00:00,418.7666667,11,Pha Rach Mieu,2013,1,15
2013-12-01T00:00:00,640.4761905,12,Pha Rach Mieu,2013,1,15
2014-01-01T00:00:00,545.9417989,1,Pha Rach Mieu,2014,1,15
2014-02-01T00:00:00,487.3888889,2,Pha Rach Mieu,2014,1,15
2014-03-01T00:00:00,456.4044444,3,Pha Rach Mieu,2014,1,15
2014-04-01T00:00:00,540.9858974,4,Pha Rach Mieu,2014,1,15
2014-05-01T00:00:00,469.1666667,5,Pha Rach Mieu,2014,1,15
2014-06-01T00:00:00,574.8333333,6,Pha Rach Mieu,2014,1,15
2014-07-01T00:00:00,425.5833333,7,Pha Rach Mieu,2014,1,15
2014-08-01T00:00:00,424.3,8,Pha Rach Mieu,2014,1,15
2014-09-01T00:00:00,442.2222222,9,Pha Rach Mieu,2014,1,15
2014-10-01T00:00:00,397.75,10,Pha Rach Mieu,2014,1,15
2014-11-01T00:00:00,421.25,11,Pha Rach Mieu,2014,1,15
2014-12-01T00:00:00,388.5555556,12,Pha Rach Mieu,2014,1,15
2015-01-01T00:00:00,540.426918,1,Pha Rach Mieu,2015,1,15
2015-02-01T00:00:00,591.844697,2,Pha Rach Mieu,2015,1,15
2015-03-01T00:00:00,512.2627706,3,Pha Rach Mieu,2015,1,15
2015-04-01T00:00:00,758.4,4,Pha Rach Mieu,2015,1,15
2015-05-01T00:00:00,428.5328283,5,Pha Rach Mieu,2015,1,15
2015-06-01T00:00:00,550.55,6,Pha Rach Mieu,2015,1,15
2015-07-01T00:00:00,567,7,Pha Rach Mieu,2015,1,15
2015-08-01T00:00:00,561.3833333,8,Pha Rach Mieu,2015,1,15
2015-09-01T00:00:00,630.25,9,Pha Rach Mieu,2015,1,15
2015-10-01T00:00:00,522.6,10,Pha Rach Mieu,2015,1,15
2015-11-01T00:00:00,346.8666667,11,Pha Rach Mieu,2015,1,15
2015-12-01T00:00:00,427.5036075,12,Pha Rach Mieu,2015,1,15
2016-01-01T00:00:00,406.24,1,Pha Rach Mieu,2016,1,15
2016-02-01T00:00:00,577.4504071,2,Pha Rach Mieu,2016,1,15
2016-03-01T00:00:00,487.6483731,3,Pha Rach Mieu,2016,1,15
2016-04-01T00:00:00,584.7863248,4,Pha Rach Mieu,2016,1,15
2016-05-01T00:00:00,516.8452381,5,Pha Rach Mieu,2016,1,15
2016-06-01T00:00:00,531.75,6,Pha Rach Mieu,2016,1,15
2016-07-01T00:00:00,426.0222222,7,Pha Rach Mieu,2016,1,15
2016-08-01T00:00:00,499.5,8,Pha Rach Mieu,2016,1,15
2016-09-01T00:00:00,,9,Pha Rach Mieu,2016,1,15
2016-10-01T00:00:00,,10,Pha Rach Mieu,2016,1,15
2016-11-01T00:00:00,407.4,11,Pha Rach Mieu,2016,1,15
2016-12-01T00:00:00,401.1111111,12,Pha Rach Mieu,2016,1,15
2017-01-01T00:00:00,249,1,Pha Rach Mieu,2017,1,15
2017-02-01T00:00:00,395.7333333,2,Pha Rach Mieu,2017,1,15
2017-03-01T00:00:00,529.2111111,3,Pha Rach Mieu,2017,1,15
2017-04-01T00:00:00,489.7,4,Pha Rach Mieu,2017,1,15
2017-05-01T00:00:00,727.5,5,Pha Rach Mieu,2017,1,15
2017-06-01T00:00:00,443.8888889,6,Pha Rach Mieu,2017,1,15
2017-07-01T00:00:00,834,7,Pha Rach Mieu,2017,1,15
2017-08-01T00:00:00,526,8,Pha Rach Mieu,2017,1,15
2017-09-01T00:00:00,584,9,Pha Rach Mieu,2017,1,15
2017-10-01T00:00:00,385.6666667,10,Pha Rach Mieu,2017,1,15
2017-11-01T00:00:00,515,11,Pha Rach Mieu,2017,1,15
2017-12-01T00:00:00,306.5555556,12,Pha Rach Mieu,2017,1,15
2018-01-01T00:00:00,355,1,Pha Rach Mieu,2018,1,15
2018-02-01T00:00:00,512.0833333,2,Pha Rach Mieu,2018,1,15
2018-03-01T00:00:00,462.6041667,3,Pha Rach Mieu,2018,1,15
2018-04-01T00:00:00,513.9777778,4,Pha Rach Mieu,2018,1,15
2018-05-01T00:00:00,573.4809524,5,Pha Rach Mieu,2018,1,15
2018-06-01T00:00:00,655.5,6,Pha Rach Mieu,2018,1,15
2018-07-01T00:00:00,,7,Pha Rach Mieu,2018,1,15
2018-08-01T00:00:00,382.6666667,8,Pha Rach Mieu,2018,1,15
2018-09-01T00:00:00,525.4166667,9,Pha Rach Mieu,2018,1,15
2018-10-01T00:00:00,673.8333333,10,Pha Rach Mieu,2018,1,15
2018-11-01T00:00:00,460.8988095,11,Pha Rach Mieu,2018,1,15
2018-12-01T00:00:00,444.1666667,12,Pha Rach Mieu,2018,1,15
2019-01-01T00:00:00,358.6,1,Pha Rach Mieu,2019,1,15
2019-02-01T00:00:00,375.4777778,2,Pha Rach Mieu,2019,1,15
2019-03-01T00:00:00,465.0718991,3,Pha Rach Mieu,2019,1,15
2019-04-01T00:00:00,500.3544974,4,Pha Rach Mieu,2019,1,15
2019-05-01T00:00:00,535.8888889,5,Pha Rach Mieu,2019,1,15
2019-06-01T00:00:00,319.25,6,Pha Rach Mieu,2019,1,15
2019-07-01T00:00:00,424.2,7,Pha Rach Mieu,2019,1,15
2019-08-01T00:00:00,857.5,8,Pha Rach Mieu,2019,1,15
2019-09-01T00:00:00,732.7777778,9,Pha Rach Mieu,2019,1,15
2019-10-01T00:00:00,545.6904762,10,Pha Rach Mieu,2019,1,15
2019-11-01T00:00:00,460.5952381,11,Pha Rach Mieu,2019,1,15
2019-12-01T00:00:00,491.4444444,12,Pha Rach Mieu,2019,1,15
2007-01-01T00:00:00,403.2676768,1,Pha Vam Cong,2007,0,24.5
2007-02-01T00:00:00,407.0112045,2,Pha Vam Cong,2007,0,24.5
2007-03-01T00:00:00,779.3,3,Pha Vam Cong,2007,0,24.5
2007-04-01T00:00:00,651.875,4,Pha Vam Cong,2007,0,24.5
2007-05-01T00:00:00,379.1666667,5,Pha Vam Cong,2007,0,24.5
2007-06-01T00:00:00,423.8333333,6,Pha Vam Cong,2007,0,24.5
2007-07-01T00:00:00,670.875,7,Pha Vam Cong,2007,0,24.5
2007-08-01T00:00:00,686.75,8,Pha Vam Cong,2007,0,24.5
2007-09-01T00:00:00,871.75,9,Pha Vam Cong,2007,0,24.5
2007-10-01T00:00:00,497.875,10,Pha Vam Cong,2007,0,24.5
2007-11-01T00:00:00,632.4545455,11,Pha Vam Cong,2007,0,24.5
2007-12-01T00:00:00,464.7,12,Pha Vam Cong,2007,0,24.5
2008-01-01T00:00:00,449.2373737,1,Pha Vam Cong,2008,0,24.5
2008-02-01T00:00:00,476.2291667,2,Pha Vam Cong,2008,0,24.5
2008-03-01T00:00:00,761.9027778,3,Pha Vam Cong,2008,0,24.5
2008-04-01T00:00:00,652.0333333,4,Pha Vam Cong,2008,0,24.5
2008-05-01T00:00:00,758.4166667,5,Pha Vam Cong,2008,0,24.5
2008-06-01T00:00:00,460.8833333,6,Pha Vam Cong,2008,0,24.5
2008-07-01T00:00:00,664.5,7,Pha Vam Cong,2008,0,24.5
2008-08-01T00:00:00,603.5,8,Pha Vam Cong,2008,0,24.5
2008-09-01T00:00:00,541.2916667,9,Pha Vam Cong,2008,0,24.5
2008-10-01T00:00:00,673.8214286,10,Pha Vam Cong,2008,0,24.5
2008-11-01T00:00:00,569,11,Pha Vam Cong,2008,0,24.5
2008-12-01T00:00:00,489.925,12,Pha Vam Cong,2008,0,24.5
2009-01-01T00:00:00,432.1083916,1,Pha Vam Cong,2009,0,24.5
2009-02-01T00:00:00,338.5625,2,Pha Vam Cong,2009,0,24.5
2009-03-01T00:00:00,476.5416667,3,Pha Vam Cong,2009,0,24.5
2009-04-01T00:00:00,597.875,4,Pha Vam Cong,2009,0,24.5
2009-05-01T00:00:00,611.1666667,5,Pha Vam Cong,2009,0,24.5
2009-06-01T00:00:00,456.825,6,Pha Vam Cong,2009,0,24.5
2009-07-01T00:00:00,444.3666667,7,Pha Vam Cong,2009,0,24.5
2009-08-01T00:00:00,479.475,8,Pha Vam Cong,2009,0,24.5
2009-09-01T00:00:00,503.5416667,9,Pha Vam Cong,2009,0,24.5
2009-10-01T00:00:00,600.6785714,10,Pha Vam Cong,2009,0,24.5
2009-11-01T00:00:00,551.6041667,11,Pha Vam Cong,2009,0,24.5
2009-12-01T00:00:00,530.8095238,12,Pha Vam Cong,2009,0,24.5
2010-01-01T00:00:00,373.4861111,1,Pha Vam Cong,2010,0,24.5
2010-02-01T00:00:00,465.4791667,2,Pha Vam Cong,2010,0,24.5
2010-03-01T00:00:00,712.9045455,3,Pha Vam Cong,2010,0,24.5
2010-04-01T00:00:00,633,4,Pha Vam Cong,2010,0,24.5
2010-05-01T00:00:00,505.8333333,5,Pha Vam Cong,2010,0,24.5
2010-06-01T00:00:00,473,6,Pha Vam Cong,2010,0,24.5
2010-07-01T00:00:00,225.25,7,Pha Vam Cong,2010,0,24.5
2010-08-01T00:00:00,239.5,8,Pha Vam Cong,2010,0,24.5
2010-09-01T00:00:00,502.5833333,9,Pha Vam Cong,2010,0,24.5
2010-10-01T00:00:00,571.5,10,Pha Vam Cong,2010,0,24.5
2010-11-01T00:00:00,659.6944444,11,Pha Vam Cong,2010,0,24.5
2010-12-01T00:00:00,389.75,12,Pha Vam Cong,2010,0,24.5
2011-01-01T00:00:00,387.3560606,1,Pha Vam Cong,2011,0,24.5
2011-02-01T00:00:00,792.7045455,2,Pha Vam Cong,2011,0,24.5
2011-03-01T00:00:00,472.6666667,3,Pha Vam Cong,2011,0,24.5
2011-04-01T00:00:00,662.9285714,4,Pha Vam Cong,2011,0,24.5
2011-05-01T00:00:00,379.3333333,5,Pha Vam Cong,2011,0,24.5
2011-06-01T00:00:00,428.25,6,Pha Vam Cong,2011,0,24.5
2011-07-01T00:00:00,577.45,7,Pha Vam Cong,2011,0,24.5
2011-08-01T00:00:00,424.1666667,8,Pha Vam Cong,2011,0,24.5
2011-09-01T00:00:00,516,9,Pha Vam Cong,2011,0,24.5
2011-10-01T00:00:00,458.7,10,Pha Vam Cong,2011,0,24.5
2011-11-01T00:00:00,493.25,11,Pha Vam Cong,2011,0,24.5
2011-12-01T00:00:00,411.7727273,12,Pha Vam Cong,2011,0,24.5
2012-01-01T00:00:00,254.7083333,1,Pha Vam Cong,2012,0,24.5
2012-02-01T00:00:00,437.4722222,2,Pha Vam Cong,2012,0,24.5
2012-03-01T00:00:00,690.4142857,3,Pha Vam Cong,2012,0,24.5
2012-04-01T00:00:00,192.8333333,4,Pha Vam Cong,2012,0,24.5
2012-05-01T00:00:00,392.475,5,Pha Vam Cong,2012,0,24.5
2012-06-01T00:00:00,476.5,6,Pha Vam Cong,2012,0,24.5
2012-07-01T00:00:00,574,7,Pha Vam Cong,2012,0,24.5
2012-08-01T00:00:00,549.15,8,Pha Vam Cong,2012,0,24.5
2012-09-01T00:00:00,461,9,Pha Vam Cong,2012,0,24.5
2012-10-01T00:00:00,681.6666667,10,Pha Vam Cong,2012,0,24.5
2012-11-01T00:00:00,608.8,11,Pha Vam Cong,2012,0,24.5
2012-12-01T00:00:00,376.1777778,12,Pha Vam Cong,2012,0,24.5
2013-01-01T00:00:00,470.8846154,1,Pha Vam Cong,2013,0,24.5
2013-02-01T00:00:00,377.4,2,Pha Vam Cong,2013,0,24.5
2013-03-01T00:00:00,564.1769231,3,Pha Vam Cong,2013,0,24.5
2013-04-01T00:00:00,604.8333333,4,Pha Vam Cong,2013,0,24.5
2013-05-01T00:00:00,279.8333333,5,Pha Vam Cong,2013,0,24.5
2013-06-01T00:00:00,1005.541667,6,Pha Vam Cong,2013,0,24.5
2013-07-01T00:00:00,170.5,7,Pha Vam Cong,2013,0,24.5
2013-08-01T00:00:00,789,8,Pha Vam Cong,2013,0,24.5
2013-09-01T00:00:00,463.5,9,Pha Vam Cong,2013,0,24.5
2013-10-01T00:00:00,529.5,10,Pha Vam Cong,2013,0,24.5
2013-11-01T00:00:00,571.3214286,11,Pha Vam Cong,2013,0,24.5
2013-12-01T00:00:00,520.5,12,Pha Vam Cong,2013,0,24.5
2014-01-01T00:00:00,462.1785714,1,Pha Vam Cong,2014,0,24.5
2014-02-01T00:00:00,551.8516484,2,Pha Vam Cong,2014,0,24.5
2014-03-01T00:00:00,655.6041667,3,Pha Vam Cong,2014,0,24.5
2014-04-01T00:00:00,476.9444444,4,Pha Vam Cong,2014,0,24.5
2014-05-01T00:00:00,326.1083333,5,Pha Vam Cong,2014,0,24.5
2014-06-01T00:00:00,296.5,6,Pha Vam Cong,2014,0,24.5
2014-07-01T00:00:00,494.6666667,7,Pha Vam Cong,2014,0,24.5
2014-08-01T00:00:00,502.75,8,Pha Vam Cong,2014,0,24.5
2014-09-01T00:00:00,336,9,Pha Vam Cong,2014,0,24.5
2014-10-01T00:00:00,506.6666667,10,Pha Vam Cong,2014,0,24.5
2014-11-01T00:00:00,395.2380952,11,Pha Vam Cong,2014,0,24.5
2014-12-01T00:00:00,374.3601399,12,Pha Vam Cong,2014,0,24.5
2015-01-01T00:00:00,464.7207792,1,Pha Vam Cong,2015,0,24.5
2015-02-01T00:00:00,384.469697,2,Pha Vam Cong,2015,0,24.5
2015-03-01T00:00:00,577.0444444,3,Pha Vam Cong,2015,0,24.5
2015-04-01T00:00:00,678.875,4,Pha Vam Cong,2015,0,24.5
2015-05-01T00:00:00,363.2622378,5,Pha Vam Cong,2015,0,24.5
2015-06-01T00:00:00,503.5714286,6,Pha Vam Cong,2015,0,24.5
2015-07-01T00:00:00,420.6333333,7,Pha Vam Cong,2015,0,24.5
2015-08-01T00:00:00,455.8333333,8,Pha Vam Cong,2015,0,24.5
2015-09-01T00:00:00,553.375,9,Pha Vam Cong,2015,0,24.5
2015-10-01T00:00:00,544.8666667,10,Pha Vam Cong,2015,0,24.5
2015-11-01T00:00:00,430.4642857,11,Pha Vam Cong,2015,0,24.5
2015-12-01T00:00:00,271.6208333,12,Pha Vam Cong,2015,0,24.5
2016-01-01T00:00:00,364.3333333,1,Pha Vam Cong,2016,0,24.5
2016-02-01T00:00:00,537.5952381,2,Pha Vam Cong,2016,0,24.5
2016-03-01T00:00:00,769.75,3,Pha Vam Cong,2016,0,24.5
2016-04-01T00:00:00,380.8888889,4,Pha Vam Cong,2016,0,24.5
2016-05-01T00:00:00,413.5,5,Pha Vam Cong,2016,0,24.5
2016-06-01T00:00:00,430.5416667,6,Pha Vam Cong,2016,0,24.5
2016-07-01T00:00:00,399.25,7,Pha Vam Cong,2016,0,24.5
2016-08-01T00:00:00,456.225,8,Pha Vam Cong,2016,0,24.5
2016-09-01T00:00:00,428.5,9,Pha Vam Cong,2016,0,24.5
2016-10-01T00:00:00,772.75,10,Pha Vam Cong,2016,0,24.5
2016-11-01T00:00:00,372.8958333,11,Pha Vam Cong,2016,0,24.5
2016-12-01T00:00:00,452.2916667,12,Pha Vam Cong,2016,0,24.5
2017-01-01T00:00:00,264.125,1,Pha Vam Cong,2017,0,24.5
2017-02-01T00:00:00,323.375,2,Pha Vam Cong,2017,0,24.5
2017-03-01T00:00:00,618.8846154,3,Pha Vam Cong,2017,0,24.5
2017-04-01T00:00:00,434.3636364,4,Pha Vam Cong,2017,0,24.5
2017-05-01T00:00:00,475,5,Pha Vam Cong,2017,0,24.5
2017-06-01T00:00:00,360.75,6,Pha Vam Cong,2017,0,24.5
2017-07-01T00:00:00,525,7,Pha Vam Cong,2017,0,24.5
2017-08-01T00:00:00,493.5,8,Pha Vam Cong,2017,0,24.5
2017-09-01T00:00:00,493,9,Pha Vam Cong,2017,0,24.5
2017-10-01T00:00:00,727,10,Pha Vam Cong,2017,0,24.5
2017-11-01T00:00:00,,11,Pha Vam Cong,2017,0,24.5
2017-12-01T00:00:00,234.05,12,Pha Vam Cong,2017,0,24.5
2018-01-01T00:00:00,475,1,Pha Vam Cong,2018,0,24.5
2018-02-01T00:00:00,507.9095395,2,Pha Vam Cong,2018,0,24.5
2018-03-01T00:00:00,525.9821429,3,Pha Vam Cong,2018,0,24.5
2018-04-01T00:00:00,632.5,4,Pha Vam Cong,2018,0,24.5
2018-05-01T00:00:00,383,5,Pha Vam Cong,2018,0,24.5
2018-06-01T00:00:00,590.75,6,Pha Vam Cong,2018,0,24.5
2018-07-01T00:00:00,632,7,Pha Vam Cong,2018,0,24.5
2018-08-01T00:00:00,564.5,8,Pha Vam Cong,2018,0,24.5
2018-09-01T00:00:00,245.75,9,Pha Vam Cong,2018,0,24.5
2018-10-01T00:00:00,478.2222222,10,Pha Vam Cong,2018,0,24.5
2018-11-01T00:00:00,565.425,11,Pha Vam Cong,2018,0,24.5
2018-12-01T00:00:00,577.5,12,Pha Vam Cong,2018,0,24.5
2019-01-01T00:00:00,317.0657895,1,Pha Vam Cong,2019,0,24.5
2019-02-01T00:00:00,380.2019231,2,Pha Vam Cong,2019,0,24.5
2019-03-01T00:00:00,600.5367647,3,Pha Vam Cong,2019,0,24.5
2019-04-01T00:00:00,345.1333333,4,Pha Vam Cong,2019,0,24.5
2019-05-01T00:00:00,324.7857143,5,Pha Vam Cong,2019,1,24.5
2019-06-01T00:00:00,562.25,6,Pha Vam Cong,2019,1,24.5
2019-07-01T00:00:00,565.5571429,7,Pha Vam Cong,2019,1,24.5
2019-08-01T00:00:00,434,8,Pha Vam Cong,2019,1,24.5
2019-09-01T00:00:00,759.8333333,9,Pha Vam Cong,2019,1,24.5
2019-10-01T00:00:00,541.9,10,Pha Vam Cong,2019,1,24.5
2019-11-01T00:00:00,683.75,11,Pha Vam Cong,2019,1,24.5
2019-12-01T00:00:00,271.0568182,12,Pha Vam Cong,2019,1,24.5