date,mean,month,name,year,bridge,pp,elnino,bwidth,rain,temperature,humid
2007-01-01T00:00:00,456.8367347,1,Can Tho,2007,0,1,1,23.1,38,26.1,80
2007-02-01T00:00:00,328.7142857,2,Can Tho,2007,0,1,0,23.1,0,26.4,79
2007-03-01T00:00:00,244.1460317,3,Can Tho,2007,0,1,0,23.1,39,27.9,79
2007-04-01T00:00:00,299.9761905,4,Can Tho,2007,0,1,0,23.1,86,29.2,77
2007-05-01T00:00:00,158.0952381,5,Can Tho,2007,0,1,0,23.1,174,28.4,84
2007-06-01T00:00:00,151.9285714,6,Can Tho,2007,0,1,0,23.1,322,28.3,85
2007-07-01T00:00:00,311,7,Can Tho,2007,0,1,0,23.1,421,27.3,87
2007-08-01T00:00:00,223,8,Can Tho,2007,0,1,0,23.1,371,27.4,86
2007-09-01T00:00:00,301,9,Can Tho,2007,0,1,0,23.1,307,27.5,86
2007-10-01T00:00:00,351.8857143,10,Can Tho,2007,0,1,0,23.1,508,27.1,87
2007-11-01T00:00:00,438.0285714,11,Can Tho,2007,0,1,0,23.1,339,26.6,82
2007-12-01T00:00:00,256.5873016,12,Can Tho,2007,0,1,0,23.1,1,26.9,79
2008-01-01T00:00:00,197.6607143,1,Can Tho,2008,0,1,0,23.1,113,26.2,80
2008-02-01T00:00:00,332.2857143,2,Can Tho,2008,0,1,0,23.1,8,26.5,76
2008-03-01T00:00:00,437.375,3,Can Tho,2008,0,1,0,23.1,0,27.3,77
2008-04-01T00:00:00,262.7959184,4,Can Tho,2008,0,1,0,23.1,94,28.7,79
2008-05-01T00:00:00,286.5,5,Can Tho,2008,0,1,0,23.1,272,27.9,85
2008-06-01T00:00:00,,6,Can Tho,2008,0,1,0,23.1,381,27.7,86
2008-07-01T00:00:00,309,7,Can Tho,2008,0,1,0,23.1,332,27.4,86
2008-08-01T00:00:00,341.6428571,8,Can Tho,2008,0,1,0,23.1,260,27.4,86
2008-09-01T00:00:00,276.7857143,9,Can Tho,2008,0,1,0,23.1,429,27,87
2008-10-01T00:00:00,411.8571429,10,Can Tho,2008,0,1,0,23.1,348,27.2,89
2008-11-01T00:00:00,304.4285714,11,Can Tho,2008,0,1,0,23.1,270,26.7,85
2008-12-01T00:00:00,163.1428571,12,Can Tho,2008,0,1,0,23.1,172,26.2,82
2009-01-01T00:00:00,372.4126984,1,Can Tho,2009,0,1,0,23.1,22.7,25.1,80
2009-02-01T00:00:00,234.6870748,2,Can Tho,2009,0,1,0,23.1,101.3,26.7,82
2009-03-01T00:00:00,215.0666667,3,Can Tho,2009,0,1,0,23.1,2.2,28.6,78
2009-04-01T00:00:00,96.77142857,4,Can Tho,2009,0,1,0,23.1,201.4,28.9,81
2009-05-01T00:00:00,355.9285714,5,Can Tho,2009,0,1,0,23.1,342.4,28.3,84
2009-06-01T00:00:00,408,6,Can Tho,2009,0,1,0,23.1,169.3,28.8,81
2009-07-01T00:00:00,85.66666667,7,Can Tho,2009,0,1,1,23.1,413.5,27.2,86
2009-08-01T00:00:00,,8,Can Tho,2009,0,1,1,23.1,210.1,28.1,84
2009-09-01T00:00:00,274,9,Can Tho,2009,0,2,1,23.1,488.3,27,87
2009-10-01T00:00:00,20,10,Can Tho,2009,0,2,1,23.1,208,27.5,85
2009-11-01T00:00:00,302.0357143,11,Can Tho,2009,0,2,1,23.1,65.6,27.4,81
2009-12-01T00:00:00,320.4540816,12,Can Tho,2009,0,2,1,23.1,19.6,26.7,79
2010-01-01T00:00:00,329.9464286,1,Can Tho,2010,0,2,1,23.1,22.7,25.1,78
2010-02-01T00:00:00,148.5178571,2,Can Tho,2010,0,2,1,23.1,101.3,26.7,78
2010-03-01T00:00:00,379.2285714,3,Can Tho,2010,0,2,1,23.1,2.2,28.6,78
2010-04-01T00:00:00,447.4081633,4,Can Tho,2010,1,2,0,23.1,201.4,28.9,82
2010-05-01T00:00:00,181.8571429,5,Can Tho,2010,1,2,0,23.1,342.4,28.2,87
2010-06-01T00:00:00,201.1428571,6,Can Tho,2010,1,2,0,23.1,169.3,28.8,85
2010-07-01T00:00:00,777,7,Can Tho,2010,1,2,0,23.1,413.5,27.2,89
2010-08-01T00:00:00,509.2619048,8,Can Tho,2010,1,2,0,23.1,210.1,28.1,90
2010-09-01T00:00:00,287.4166667,9,Can Tho,2010,1,2,0,23.1,488.3,27,91
2010-10-01T00:00:00,70,10,Can Tho,2010,1,2,0,23.1,208,27.5,87
2010-11-01T00:00:00,363.0714286,11,Can Tho,2010,1,2,0,23.1,65.6,27.4,83
2010-12-01T00:00:00,410.1346939,12,Can Tho,2010,1,2,0,23.1,19.6,26.7,81
2011-01-01T00:00:00,344.0277778,1,Can Tho,2011,1,2,0,23.1,19,26.3,75
2011-02-01T00:00:00,452.6525974,2,Can Tho,2011,1,2,0,23.1,0,26.4,75
2011-03-01T00:00:00,432.9591837,3,Can Tho,2011,1,2,0,23.1,87.2,27.4,75
2011-04-01T00:00:00,246.5555556,4,Can Tho,2011,1,2,0,23.1,91,28,76
2011-05-01T00:00:00,566.2857143,5,Can Tho,2011,1,2,0,23.1,241.5,28.7,81
2011-06-01T00:00:00,883.2857143,6,Can Tho,2011,1,2,0,23.1,369.8,28,83
2011-07-01T00:00:00,431,7,Can Tho,2011,1,2,0,23.1,298.1,27.7,82
2011-08-01T00:00:00,,8,Can Tho,2011,1,2,0,23.1,236.8,27.9,82
2011-09-01T00:00:00,316.7142857,9,Can Tho,2011,1,2,0,23.1,593.8,27.2,85
2011-10-01T00:00:00,305.9714286,10,Can Tho,2011,1,2,0,23.1,187.4,28.1,80
2011-11-01T00:00:00,398.4285714,11,Can Tho,2011,1,3,0,23.1,242.9,27.5,82
2011-12-01T00:00:00,288.4714286,12,Can Tho,2011,1,3,0,23.1,78.4,26.4,78
2012-01-01T00:00:00,268.1428571,1,Can Tho,2012,1,3,0,23.1,7.3,26.6,78
2012-02-01T00:00:00,284.1964286,2,Can Tho,2012,1,3,0,23.1,24.4,27.2,76
2012-03-01T00:00:00,440.4761905,3,Can Tho,2012,1,3,0,23.1,233.7,28.1,78
2012-04-01T00:00:00,385.3428571,4,Can Tho,2012,1,3,0,23.1,136.7,29,78
2012-05-01T00:00:00,298.9642857,5,Can Tho,2012,1,3,0,23.1,249.7,28.2,83
2012-06-01T00:00:00,366.047619,6,Can Tho,2012,1,3,0,23.1,166.3,28.4,82
2012-07-01T00:00:00,402.9285714,7,Can Tho,2012,1,3,0,23.1,288.5,27.5,85
2012-08-01T00:00:00,323.3571429,8,Can Tho,2012,1,3,0,23.1,218.4,27.8,83
2012-09-01T00:00:00,259.5,9,Can Tho,2012,1,3,0,23.1,533.3,26.6,88
2012-10-01T00:00:00,124,10,Can Tho,2012,1,3,0,23.1,192.4,27.8,83
2012-11-01T00:00:00,174.5238095,11,Can Tho,2012,1,3,0,23.1,91.4,27.8,83
2012-12-01T00:00:00,270.7571429,12,Can Tho,2012,1,3,0,23.1,11.8,27.8,78
2013-01-01T00:00:00,291.5714286,1,Can Tho,2013,1,3,0,23.1,36.9,26.5,78
2013-02-01T00:00:00,179.5142857,2,Can Tho,2013,1,3,0,23.1,8.1,27.5,75
2013-03-01T00:00:00,501.1428571,3,Can Tho,2013,1,3,0,23.1,0,28.5,76
2013-04-01T00:00:00,307.7142857,4,Can Tho,2013,1,3,0,23.1,104.3,29.3,79
2013-05-01T00:00:00,503.7142857,5,Can Tho,2013,1,3,0,23.1,196,29.3,82
2013-06-01T00:00:00,289,6,Can Tho,2013,1,3,0,23.1,291.6,28.2,85
2013-07-01T00:00:00,162.5714286,7,Can Tho,2013,1,3,0,23.1,258.4,27.3,85
2013-08-01T00:00:00,357.6857143,8,Can Tho,2013,1,3,0,23.1,288.3,27.6,85
2013-09-01T00:00:00,256.0714286,9,Can Tho,2013,1,3,0,23.1,233,27.7,85
2013-10-01T00:00:00,400.8571429,10,Can Tho,2013,1,3,0,23.1,265.1,27.5,85
2013-11-01T00:00:00,474.6666667,11,Can Tho,2013,1,3,0,23.1,230.5,27.6,82
2013-12-01T00:00:00,322.7857143,12,Can Tho,2013,1,3,0,23.1,29.1,26.1,77
2014-01-01T00:00:00,387.7380952,1,Can Tho,2014,1,3,0,23.1,8.3,25.3,76
2014-02-01T00:00:00,404.1845238,2,Can Tho,2014,1,3,0,23.1,0,25.9,78
2014-03-01T00:00:00,251.6328866,3,Can Tho,2014,1,3,0,23.1,0,27.9,77
2014-04-01T00:00:00,307.3296703,4,Can Tho,2014,1,3,0,23.1,61.2,29.5,76
2014-05-01T00:00:00,142,5,Can Tho,2014,1,3,0,23.1,153.6,29.4,81
2014-06-01T00:00:00,330.3142857,6,Can Tho,2014,1,3,0,23.1,190.3,28.2,85
2014-07-01T00:00:00,209.2857143,7,Can Tho,2014,1,3,0,23.1,388.6,27.7,85
2014-08-01T00:00:00,311.0714286,8,Can Tho,2014,1,3,0,23.1,341.7,28,82
2014-09-01T00:00:00,424.3571429,9,Can Tho,2014,1,3,0,23.1,273.3,27.6,84
2014-10-01T00:00:00,432.9404762,10,Can Tho,2014,1,3,1,23.1,254.4,27.5,84
2014-11-01T00:00:00,368.6785714,11,Can Tho,2014,1,3,1,23.1,291.3,27.6,85
2014-12-01T00:00:00,388.6816327,12,Can Tho,2014,1,3,1,23.1,103,27.2,79
2015-01-01T00:00:00,422.3904762,1,Can Tho,2015,1,3,1,23.1,43.6,25.6,79
2015-02-01T00:00:00,331.2857143,2,Can Tho,2015,1,3,1,23.1,0,26,76
2015-03-01T00:00:00,513.5142857,3,Can Tho,2015,1,3,1,23.1,0,27.9,75
2015-04-01T00:00:00,476.4714286,4,Can Tho,2015,1,3,1,23.1,6.4,29.4,74
2015-05-01T00:00:00,287.6071429,5,Can Tho,2015,1,3,1,23.1,131.6,29.7,76
2015-06-01T00:00:00,443.1428571,6,Can Tho,2015,1,3,1,23.1,466.6,28.2,84
2015-07-01T00:00:00,427.3333333,7,Can Tho,2015,1,3,1,23.1,200.7,28.6,83
2015-08-01T00:00:00,52.5,8,Can Tho,2015,1,3,1,23.1,250.6,28.3,83
2015-09-01T00:00:00,577.7857143,9,Can Tho,2015,1,3,1,23.1,645.3,27.6,86
2015-10-01T00:00:00,425.2142857,10,Can Tho,2015,1,3,1,23.1,231.4,28.3,83
2015-11-01T00:00:00,326.5952381,11,Can Tho,2015,1,3,1,23.1,272.4,28,83
2015-12-01T00:00:00,202.9619048,12,Can Tho,2015,1,3,1,23.1,48.6,27.8,78
2016-01-01T00:00:00,245.4857143,1,Can Tho,2016,1,3,1,23.1,0.2,27.9,78
2016-02-01T00:00:00,402.7380952,2,Can Tho,2016,1,3,1,23.1,2.1,27.3,73
2016-03-01T00:00:00,561.6901099,3,Can Tho,2016,1,3,1,23.1,0,28,75
2016-04-01T00:00:00,407.7428571,4,Can Tho,2016,1,3,1,23.1,4,30.1,74
2016-05-01T00:00:00,259.5,5,Can Tho,2016,1,3,0,23.1,161.4,29.9,79
2016-06-01T00:00:00,316.7142857,6,Can Tho,2016,1,3,0,23.1,230.8,28.3,84
2016-07-01T00:00:00,414.2857143,7,Can Tho,2016,1,3,0,23.1,432.2,28.3,84
2016-08-01T00:00:00,,8,Can Tho,2016,1,3,0,23.1,271.9,28.4,83
2016-09-01T00:00:00,,9,Can Tho,2016,1,3,0,23.1,345,27.6,85
2016-10-01T00:00:00,,10,Can Tho,2016,1,3,0,23.1,501.1,27,88
2016-11-01T00:00:00,336.3452381,11,Can Tho,2016,1,3,0,23.1,183.6,27.9,82
2016-12-01T00:00:00,168.5714286,12,Can Tho,2016,1,3,0,23.1,171.8,27.1,80
2017-01-01T00:00:00,286.6190476,1,Can Tho,2017,1,3,0,23.1,15.8,27.3,76
2017-02-01T00:00:00,219.1020408,2,Can Tho,2017,1,3,0,23.1,54.3,27.1,76
2017-03-01T00:00:00,357.747619,3,Can Tho,2017,1,3,0,23.1,12.5,27.9,76
2017-04-01T00:00:00,346.2571429,4,Can Tho,2017,1,3,0,23.1,98.1,29.3,77
2017-05-01T00:00:00,,5,Can Tho,2017,1,3,0,23.1,272.4,29,82
2017-06-01T00:00:00,175.7857143,6,Can Tho,2017,1,3,0,23.1,148.6,28.7,82
2017-07-01T00:00:00,194,7,Can Tho,2017,1,3,0,23.1,251.4,28,84
2017-08-01T00:00:00,72.71428571,8,Can Tho,2017,1,3,0,23.1,383.1,27.7,86
2017-09-01T00:00:00,422.7142857,9,Can Tho,2017,1,3,0,23.1,291.5,28.2,83
2017-10-01T00:00:00,233.6666667,10,Can Tho,2017,1,3,0,23.1,453.8,27.5,86
2017-11-01T00:00:00,451,11,Can Tho,2017,1,3,0,23.1,121.3,27.7,83
2017-12-01T00:00:00,277.952381,12,Can Tho,2017,1,3,0,23.1,72.4,26.3,79
2018-01-01T00:00:00,,1,Can Tho,2018,1,3,0,23.1,42.5,26.7,80
2018-02-01T00:00:00,394.8095238,2,Can Tho,2018,1,3,0,23.1,11.2,26.6,76
2018-03-01T00:00:00,426.2380952,3,Can Tho,2018,1,3,0,23.1,0.2,28.1,76
2018-04-01T00:00:00,1119,4,Can Tho,2018,1,3,0,23.1,10.1,29.1,76
2018-05-01T00:00:00,156,5,Can Tho,2018,1,3,0,23.1,219.8,29.3,80
2018-06-01T00:00:00,,6,Can Tho,2018,1,3,0,23.1,238.8,28.1,84
2018-07-01T00:00:00,,7,Can Tho,2018,1,3,0,23.1,522.9,27.5,86
2018-08-01T00:00:00,302.2142857,8,Can Tho,2018,1,3,0,23.1,288.8,28,84
2018-09-01T00:00:00,20,9,Can Tho,2018,1,3,1,23.1,293.7,27.6,85
2018-10-01T00:00:00,20,10,Can Tho,2018,1,3,1,23.1,227.6,28.1,81
2018-11-01T00:00:00,200.3904762,11,Can Tho,2018,1,3,1,23.1,104.5,28.1,80
2018-12-01T00:00:00,276.4395604,12,Can Tho,2018,1,3,1,23.1,47.7,27.8,80
2019-01-01T00:00:00,278.2619048,1,Can Tho,2019,1,3,1,23.1,149.3,27,77
2019-02-01T00:00:00,322.5873016,2,Can Tho,2019,1,3,1,23.1,0.8,27.4,76
2019-03-01T00:00:00,508.8181818,3,Can Tho,2019,1,3,1,23.1,13.1,28.6,77
2019-04-01T00:00:00,205.6071429,4,Can Tho,2019,1,3,1,23.1,60.7,29.9,77
2019-05-01T00:00:00,352.2142857,5,Can Tho,2019,1,3,1,23.1,205.4,29.5,82
2019-06-01T00:00:00,186,6,Can Tho,2019,1,3,1,23.1,444.8,28.5,85
2019-07-01T00:00:00,455.8571429,7,Can Tho,2019,1,3,0,23.1,242.2,28.2,85
2019-08-01T00:00:00,,8,Can Tho,2019,1,3,0,23.1,464.5,27.6,86
2019-09-01T00:00:00,188,9,Can Tho,2019,1,3,0,23.1,302.5,27.9,84
2019-10-01T00:00:00,531.7142857,10,Can Tho,2019,1,3,0,23.1,269.5,27.9,85
2019-11-01T00:00:00,374.4857143,11,Can Tho,2019,1,3,0,23.1,110.1,27.8,80
2019-12-01T00:00:00,318.0306122,12,Can Tho,2019,1,3,0,23.1,0,26.5,76
2007-01-01T00:00:00,316.456044,1,Cao Lanh,2007,0,1,1,24.5,38,26.1,80
2007-02-01T00:00:00,325.7993697,2,Cao Lanh,2007,0,1,0,24.5,0,26.4,79
2007-03-01T00:00:00,305.0793651,3,Cao Lanh,2007,0,1,0,24.5,39,27.9,79
2007-04-01T00:00:00,255.2392857,4,Cao Lanh,2007,0,1,0,24.5,86,29.2,77
2007-05-01T00:00:00,327.3333333,5,Cao Lanh,2007,0,1,0,24.5,174,28.4,84
2007-06-01T00:00:00,120.5,6,Cao Lanh,2007,0,1,0,24.5,322,28.3,85
2007-07-01T00:00:00,274.5,7,Cao Lanh,2007,0,1,0,24.5,421,27.3,87
2007-08-01T00:00:00,20,8,Cao Lanh,2007,0,1,0,24.5,371,27.4,86
2007-09-01T00:00:00,665.5714286,9,Cao Lanh,2007,0,1,0,24.5,307,27.5,86
2007-10-01T00:00:00,253.7857143,10,Cao Lanh,2007,0,1,0,24.5,508,27.1,87
2007-11-01T00:00:00,733.6904762,11,Cao Lanh,2007,0,1,0,24.5,339,26.6,82
2007-12-01T00:00:00,206.7142857,12,Cao Lanh,2007,0,1,0,24.5,1,26.9,79
2008-01-01T00:00:00,189.5714286,1,Cao Lanh,2008,0,1,0,24.5,113,26.2,80
2008-02-01T00:00:00,362.974026,2,Cao Lanh,2008,0,1,0,24.5,8,26.5,76
2008-03-01T00:00:00,498.6,3,Cao Lanh,2008,0,1,0,24.5,0,27.3,77
2008-04-01T00:00:00,238.047619,4,Cao Lanh,2008,0,1,0,24.5,94,28.7,79
2008-05-01T00:00:00,188.3333333,5,Cao Lanh,2008,0,1,0,24.5,272,27.9,85
2008-06-01T00:00:00,255.5,6,Cao Lanh,2008,0,1,0,24.5,381,27.7,86
2008-07-01T00:00:00,483,7,Cao Lanh,2008,0,1,0,24.5,332,27.4,86
2008-08-01T00:00:00,454,8,Cao Lanh,2008,0,1,0,24.5,260,27.4,86
2008-09-01T00:00:00,335.5,9,Cao Lanh,2008,0,1,0,24.5,429,27,87
2008-10-01T00:00:00,106.5,10,Cao Lanh,2008,0,1,0,24.5,348,27.2,89
2008-11-01T00:00:00,,11,Cao Lanh,2008,0,1,0,24.5,270,26.7,85
2008-12-01T00:00:00,325,12,Cao Lanh,2008,0,1,0,24.5,172,26.2,82
2009-01-01T00:00:00,429.9857143,1,Cao Lanh,2009,0,1,0,24.5,22.7,25.1,80
2009-02-01T00:00:00,172.3428571,2,Cao Lanh,2009,0,1,0,24.5,101.3,26.7,82
2009-03-01T00:00:00,324,3,Cao Lanh,2009,0,1,0,24.5,2.2,28.6,78
2009-04-01T00:00:00,254.0428571,4,Cao Lanh,2009,0,1,0,24.5,201.4,28.9,81
2009-05-01T00:00:00,119,5,Cao Lanh,2009,0,1,0,24.5,342.4,28.3,84
2009-06-01T00:00:00,236,6,Cao Lanh,2009,0,1,0,24.5,169.3,28.8,81
2009-07-01T00:00:00,310.7142857,7,Cao Lanh,2009,0,1,1,24.5,413.5,27.2,86
2009-08-01T00:00:00,602.047619,8,Cao Lanh,2009,0,1,1,24.5,210.1,28.1,84
2009-09-01T00:00:00,,9,Cao Lanh,2009,0,2,1,24.5,488.3,27,87
2009-10-01T00:00:00,,10,Cao Lanh,2009,0,2,1,24.5,208,27.5,85
2009-11-01T00:00:00,196.5714286,11,Cao Lanh,2009,0,2,1,24.5,65.6,27.4,81
2009-12-01T00:00:00,301.1746032,12,Cao Lanh,2009,0,2,1,24.5,19.6,26.7,79
2010-01-01T00:00:00,211.5510204,1,Cao Lanh,2010,0,2,1,24.5,22.7,25.1,78
2010-02-01T00:00:00,249.952381,2,Cao Lanh,2010,0,2,1,24.5,101.3,26.7,78
2010-03-01T00:00:00,301.9030612,3,Cao Lanh,2010,0,2,1,24.5,2.2,28.6,78
2010-04-01T00:00:00,549.4047619,4,Cao Lanh,2010,0,2,0,24.5,201.4,28.9,82
2010-05-01T00:00:00,226.7857143,5,Cao Lanh,2010,0,2,0,24.5,342.4,28.2,87
2010-06-01T00:00:00,279,6,Cao Lanh,2010,0,2,0,24.5,169.3,28.8,85
2010-07-01T00:00:00,279.5714286,7,Cao Lanh,2010,0,2,0,24.5,413.5,27.2,89
2010-08-01T00:00:00,194,8,Cao Lanh,2010,0,2,0,24.5,210.1,28.1,90
2010-09-01T00:00:00,309,9,Cao Lanh,2010,0,2,0,24.5,488.3,27,91
2010-10-01T00:00:00,,10,Cao Lanh,2010,0,2,0,24.5,208,27.5,87
2010-11-01T00:00:00,208.4285714,11,Cao Lanh,2010,0,2,0,24.5,65.6,27.4,83
2010-12-01T00:00:00,614,12,Cao Lanh,2010,0,2,0,24.5,19.6,26.7,81
2011-01-01T00:00:00,339.4285714,1,Cao Lanh,2011,0,2,0,24.5,19,26.3,75
2011-02-01T00:00:00,461.6428571,2,Cao Lanh,2011,0,2,0,24.5,0,26.4,75
2011-03-01T00:00:00,271.5959184,3,Cao Lanh,2011,0,2,0,24.5,87.2,27.4,75
2011-04-01T00:00:00,585.2619048,4,Cao Lanh,2011,0,2,0,24.5,91,28,76
2011-05-01T00:00:00,213.1428571,5,Cao Lanh,2011,0,2,0,24.5,241.5,28.7,81
2011-06-01T00:00:00,101,6,Cao Lanh,2011,0,2,0,24.5,369.8,28,83
2011-07-01T00:00:00,305.1428571,7,Cao Lanh,2011,0,2,0,24.5,298.1,27.7,82
2011-08-01T00:00:00,564.7142857,8,Cao Lanh,2011,0,2,0,24.5,236.8,27.9,82
2011-09-01T00:00:00,284.5,9,Cao Lanh,2011,0,2,0,24.5,593.8,27.2,85
2011-10-01T00:00:00,261.5714286,10,Cao Lanh,2011,0,2,0,24.5,187.4,28.1,80
2011-11-01T00:00:00,305.9285714,11,Cao Lanh,2011,0,3,0,24.5,242.9,27.5,82
2011-12-01T00:00:00,368.0053571,12,Cao Lanh,2011,0,3,0,24.5,78.4,26.4,78
2012-01-01T00:00:00,245.3265306,1,Cao Lanh,2012,0,3,0,24.5,7.3,26.6,78
2012-02-01T00:00:00,407.5595238,2,Cao Lanh,2012,0,3,0,24.5,24.4,27.2,76
2012-03-01T00:00:00,314.3469388,3,Cao Lanh,2012,0,3,0,24.5,233.7,28.1,78
2012-04-01T00:00:00,352.5714286,4,Cao Lanh,2012,0,3,0,24.5,136.7,29,78
2012-05-01T00:00:00,263.5714286,5,Cao Lanh,2012,0,3,0,24.5,249.7,28.2,83
2012-06-01T00:00:00,232,6,Cao Lanh,2012,0,3,0,24.5,166.3,28.4,82
2012-07-01T00:00:00,436.5,7,Cao Lanh,2012,0,3,0,24.5,288.5,27.5,85
2012-08-01T00:00:00,465,8,Cao Lanh,2012,0,3,0,24.5,218.4,27.8,83
2012-09-01T00:00:00,,9,Cao Lanh,2012,0,3,0,24.5,533.3,26.6,88
2012-10-01T00:00:00,,10,Cao Lanh,2012,0,3,0,24.5,192.4,27.8,83
2012-11-01T00:00:00,209.5,11,Cao Lanh,2012,0,3,0,24.5,91.4,27.8,83
2012-12-01T00:00:00,143.0714286,12,Cao Lanh,2012,0,3,0,24.5,11.8,27.8,78
2013-01-01T00:00:00,378.2857143,1,Cao Lanh,2013,0,3,0,24.5,36.9,26.5,78
2013-02-01T00:00:00,334.5510204,2,Cao Lanh,2013,0,3,0,24.5,8.1,27.5,75
2013-03-01T00:00:00,486.3809524,3,Cao Lanh,2013,0,3,0,24.5,0,28.5,76
2013-04-01T00:00:00,444.1428571,4,Cao Lanh,2013,0,3,0,24.5,104.3,29.3,79
2013-05-01T00:00:00,264.8571429,5,Cao Lanh,2013,0,3,0,24.5,196,29.3,82
2013-06-01T00:00:00,879.5,6,Cao Lanh,2013,0,3,0,24.5,291.6,28.2,85
2013-07-01T00:00:00,169.5,7,Cao Lanh,2013,0,3,0,24.5,258.4,27.3,85
2013-08-01T00:00:00,478.0714286,8,Cao Lanh,2013,0,3,0,24.5,288.3,27.6,85
2013-09-01T00:00:00,594,9,Cao Lanh,2013,0,3,0,24.5,233,27.7,85
2013-10-01T00:00:00,514.4285714,10,Cao Lanh,2013,0,3,0,24.5,265.1,27.5,85
2013-11-01T00:00:00,387,11,Cao Lanh,2013,0,3,0,24.5,230.5,27.6,82
2013-12-01T00:00:00,366.6666667,12,Cao Lanh,2013,0,3,0,24.5,29.1,26.1,77
2014-01-01T00:00:00,431.0813187,1,Cao Lanh,2014,0,3,0,24.5,8.3,25.3,76
2014-02-01T00:00:00,484.5064935,2,Cao Lanh,2014,0,3,0,24.5,0,25.9,78
2014-03-01T00:00:00,399.7142857,3,Cao Lanh,2014,0,3,0,24.5,0,27.9,77
2014-04-01T00:00:00,429.0765306,4,Cao Lanh,2014,0,3,0,24.5,61.2,29.5,76
2014-05-01T00:00:00,387.1107143,5,Cao Lanh,2014,0,3,0,24.5,153.6,29.4,81
2014-06-01T00:00:00,344.5,6,Cao Lanh,2014,0,3,0,24.5,190.3,28.2,85
2014-07-01T00:00:00,602,7,Cao Lanh,2014,0,3,0,24.5,388.6,27.7,85
2014-08-01T00:00:00,598.8095238,8,Cao Lanh,2014,0,3,0,24.5,341.7,28,82
2014-09-01T00:00:00,315.4285714,9,Cao Lanh,2014,0,3,0,24.5,273.3,27.6,84
2014-10-01T00:00:00,381.8571429,10,Cao Lanh,2014,0,3,1,24.5,254.4,27.5,84
2014-11-01T00:00:00,309.5714286,11,Cao Lanh,2014,0,3,1,24.5,291.3,27.6,85
2014-12-01T00:00:00,143.6666667,12,Cao Lanh,2014,0,3,1,24.5,103,27.2,79
2015-01-01T00:00:00,532.2946001,1,Cao Lanh,2015,0,3,1,24.5,43.6,25.6,79
2015-02-01T00:00:00,357.297619,2,Cao Lanh,2015,0,3,1,24.5,0,26,76
2015-03-01T00:00:00,634.8654917,3,Cao Lanh,2015,0,3,1,24.5,0,27.9,75
2015-04-01T00:00:00,678.1156463,4,Cao Lanh,2015,0,3,1,24.5,6.4,29.4,74
2015-05-01T00:00:00,215.8571429,5,Cao Lanh,2015,0,3,1,24.5,131.6,29.7,76
2015-06-01T00:00:00,406.7142857,6,Cao Lanh,2015,0,3,1,24.5,466.6,28.2,84
2015-07-01T00:00:00,510.7142857,7,Cao Lanh,2015,0,3,1,24.5,200.7,28.6,83
2015-08-01T00:00:00,524.5,8,Cao Lanh,2015,0,3,1,24.5,250.6,28.3,83
2015-09-01T00:00:00,791.2857143,9,Cao Lanh,2015,0,3,1,24.5,645.3,27.6,86
2015-10-01T00:00:00,948,10,Cao Lanh,2015,0,3,1,24.5,231.4,28.3,83
2015-11-01T00:00:00,361.1964286,11,Cao Lanh,2015,0,3,1,24.5,272.4,28,83
2015-12-01T00:00:00,268.6603397,12,Cao Lanh,2015,0,3,1,24.5,48.6,27.8,78
2016-01-01T00:00:00,394.3571429,1,Cao Lanh,2016,0,3,1,24.5,0.2,27.9,78
2016-02-01T00:00:00,520.1734694,2,Cao Lanh,2016,0,3,1,24.5,2.1,27.3,73
2016-03-01T00:00:00,635.6233766,3,Cao Lanh,2016,0,3,1,24.5,0,28,75
2016-04-01T00:00:00,609.7142857,4,Cao Lanh,2016,0,3,1,24.5,4,30.1,74
2016-05-01T00:00:00,152.4285714,5,Cao Lanh,2016,0,3,0,24.5,161.4,29.9,79
