date,mean,month,quarter,name,year,bridge,Ferry
2010-04-01T00:00:00,401.9,4,2,My Loi,2010,0,1
2010-05-01T00:00:00,259.0069444,5,2,My Loi,2010,0,1
2010-06-01T00:00:00,419.125,6,2,My Loi,2010,0,1
2010-07-01T00:00:00,334.125,7,3,My Loi,2010,0,1
2010-08-01T00:00:00,392,8,3,My Loi,2010,0,1
2010-09-01T00:00:00,,9,3,My Loi,2010,0,1
2010-10-01T00:00:00,436.75,10,4,My Loi,2010,0,1
2010-11-01T00:00:00,379.2232143,11,4,My Loi,2010,0,1
2010-12-01T00:00:00,387.1666667,12,4,My Loi,2010,0,1
2011-01-01T00:00:00,438.7857143,1,1,My Loi,2011,0,1
2011-02-01T00:00:00,462.3607843,2,1,My Loi,2011,0,1
2011-03-01T00:00:00,254.625,3,1,My Loi,2011,0,1
2011-04-01T00:00:00,556.28125,4,2,My Loi,2011,0,1
2011-05-01T00:00:00,318,5,2,My Loi,2011,0,1
2011-06-01T00:00:00,545.75,6,2,My Loi,2011,0,1
2011-07-01T00:00:00,354.6666667,7,3,My Loi,2011,0,1
2011-08-01T00:00:00,475.7,8,3,My Loi,2011,0,1
2011-09-01T00:00:00,384,9,3,My Loi,2011,0,1
2011-10-01T00:00:00,415.75,10,4,My Loi,2011,0,1
2011-11-01T00:00:00,354.0119048,11,4,My Loi,2011,0,1
2011-12-01T00:00:00,425.4642857,12,4,My Loi,2011,0,1
2012-01-01T00:00:00,176.95,1,1,My Loi,2012,0,1
2012-02-01T00:00:00,309.2547619,2,1,My Loi,2012,0,1
2012-03-01T00:00:00,354,3,1,My Loi,2012,0,1
2012-04-01T00:00:00,301.625,4,2,My Loi,2012,0,1
2012-05-01T00:00:00,456.35,5,2,My Loi,2012,0,1
2012-06-01T00:00:00,417.25,6,2,My Loi,2012,0,1
2012-07-01T00:00:00,386.25,7,3,My Loi,2012,0,1
2012-08-01T00:00:00,260.35,8,3,My Loi,2012,0,1
2012-09-01T00:00:00,447,9,3,My Loi,2012,0,1
2012-10-01T00:00:00,320.2444444,10,4,My Loi,2012,0,1
2012-11-01T00:00:00,278.9333333,11,4,My Loi,2012,0,1
2012-12-01T00:00:00,241.5833333,12,4,My Loi,2012,0,1
2013-01-01T00:00:00,487.9373434,1,1,My Loi,2013,0,1
2013-02-01T00:00:00,254.1833333,2,1,My Loi,2013,0,1
2013-03-01T00:00:00,433.9333333,3,1,My Loi,2013,0,1
2013-04-01T00:00:00,427,4,2,My Loi,2013,0,1
2013-05-01T00:00:00,337.8,5,2,My Loi,2013,0,1
2013-06-01T00:00:00,336.75,6,2,My Loi,2013,0,1
2013-07-01T00:00:00,143.5,7,3,My Loi,2013,0,1
2013-08-01T00:00:00,377.3333333,8,3,My Loi,2013,0,1
2013-09-01T00:00:00,529.9333333,9,3,My Loi,2013,0,1
2013-10-01T00:00:00,592.625,10,4,My Loi,2013,0,1
2013-11-01T00:00:00,256.375,11,4,My Loi,2013,0,1
2013-12-01T00:00:00,616.0277778,12,4,My Loi,2013,0,1
2014-01-01T00:00:00,504.8820513,1,1,My Loi,2014,0,1
2014-02-01T00:00:00,438.9177719,2,1,My Loi,2014,0,1
2014-03-01T00:00:00,337.9793103,3,1,My Loi,2014,0,1
2014-04-01T00:00:00,444.8035714,4,2,My Loi,2014,0,1
2014-05-01T00:00:00,275.875,5,2,My Loi,2014,0,1
2014-06-01T00:00:00,323.5,6,2,My Loi,2014,0,1
2014-07-01T00:00:00,492.375,7,3,My Loi,2014,0,1
2014-08-01T00:00:00,578.25,8,3,My Loi,2014,0,1
2014-09-01T00:00:00,433.175,9,3,My Loi,2014,0,1
2014-10-01T00:00:00,315.2582418,10,4,My Loi,2014,0,1
2014-11-01T00:00:00,314.0320513,11,4,My Loi,2014,0,1
2014-12-01T00:00:00,293.9166667,12,4,My Loi,2014,0,1
2015-01-01T00:00:00,442.4291667,1,1,My Loi,2015,0,1
2015-02-01T00:00:00,419.1315789,2,1,My Loi,2015,0,1
2015-03-01T00:00:00,338.8823529,3,1,My Loi,2015,0,1
2015-04-01T00:00:00,519.0793651,4,2,My Loi,2015,0,1
2015-05-01T00:00:00,382.1,5,2,My Loi,2015,0,1
2015-06-01T00:00:00,316.1388889,6,2,My Loi,2015,0,1
2015-07-01T00:00:00,451.7,7,3,My Loi,2015,0,1
2015-08-01T00:00:00,372.8571429,8,3,My Loi,2015,1,1
2015-09-01T00:00:00,558.375,9,3,My Loi,2015,1,0
2015-10-01T00:00:00,438.5833333,10,4,My Loi,2015,1,0
2015-11-01T00:00:00,276.2878788,11,4,My Loi,2015,1,0
2015-12-01T00:00:00,316.2973856,12,4,My Loi,2015,1,0
2016-01-01T00:00:00,307.1225962,1,1,My Loi,2016,1,0
2016-02-01T00:00:00,404.5722222,2,1,My Loi,2016,1,0
2016-03-01T00:00:00,430.6574074,3,1,My Loi,2016,1,0
2016-04-01T00:00:00,390.5214286,4,2,My Loi,2016,1,0
2016-05-01T00:00:00,362,5,2,My Loi,2016,1,0
2016-06-01T00:00:00,330,6,2,My Loi,2016,1,0
2016-07-01T00:00:00,285.25,7,3,My Loi,2016,1,0
2016-08-01T00:00:00,369.5,8,3,My Loi,2016,1,0
2016-09-01T00:00:00,518,9,3,My Loi,2016,1,0
2016-10-01T00:00:00,640,10,4,My Loi,2016,1,0
2016-11-01T00:00:00,328.8333333,11,4,My Loi,2016,1,0
2016-12-01T00:00:00,621.8333333,12,4,My Loi,2016,1,0
2017-01-01T00:00:00,236.0606061,1,1,My Loi,2017,1,0
2017-02-01T00:00:00,255.6538462,2,1,My Loi,2017,1,0
2017-03-01T00:00:00,353.3675889,3,1,My Loi,2017,1,0
2017-04-01T00:00:00,308.8472222,4,2,My Loi,2017,1,0
2017-05-01T00:00:00,429.25,5,2,My Loi,2017,1,0
2017-06-01T00:00:00,459.275,6,2,My Loi,2017,1,0
2017-07-01T00:00:00,498.5833333,7,3,My Loi,2017,1,0
2017-08-01T00:00:00,456.8333333,8,3,My Loi,2017,1,0
2017-09-01T00:00:00,455.0833333,9,3,My Loi,2017,1,0
2017-10-01T00:00:00,391,10,4,My Loi,2017,1,0
2017-11-01T00:00:00,583,11,4,My Loi,2017,1,0
2017-12-01T00:00:00,365.2875,12,4,My Loi,2017,1,0
2018-01-01T00:00:00,354.1666667,1,1,My Loi,2018,1,0
2018-02-01T00:00:00,475.8027778,2,1,My Loi,2018,1,0
2018-03-01T00:00:00,404.5684524,3,1,My Loi,2018,1,0
2018-04-01T00:00:00,443.2005495,4,2,My Loi,2018,1,0
2018-05-01T00:00:00,358.875,5,2,My Loi,2018,1,0
2018-06-01T00:00:00,425.6666667,6,2,My Loi,2018,1,0
2018-07-01T00:00:00,311.75,7,3,My Loi,2018,1,0
2018-08-01T00:00:00,589.1666667,8,3,My Loi,2018,1,0
2018-09-01T00:00:00,477.3333333,9,3,My Loi,2018,1,0
2018-10-01T00:00:00,448.422619,10,4,My Loi,2018,1,0
2018-11-01T00:00:00,347.4,11,4,My Loi,2018,1,0
2018-12-01T00:00:00,216.875,12,4,My Loi,2018,1,0
2019-01-01T00:00:00,287.9375,1,1,My Loi,2019,1,0
2019-02-01T00:00:00,246.8824786,2,1,My Loi,2019,1,0
2019-03-01T00:00:00,428.95,3,1,My Loi,2019,1,0
2019-04-01T00:00:00,347.4027778,4,2,My Loi,2019,1,0
2019-05-01T00:00:00,396.9,5,2,My Loi,2019,1,0
2019-06-01T00:00:00,256.1,6,2,My Loi,2019,1,0
2019-07-01T00:00:00,295.9166667,7,3,My Loi,2019,1,0
2019-08-01T00:00:00,654.25,8,3,My Loi,2019,1,0
2019-09-01T00:00:00,464.375,9,3,My Loi,2019,1,0
2019-10-01T00:00:00,425.5972222,10,4,My Loi,2019,1,0
2019-11-01T00:00:00,476.2727273,11,4,My Loi,2019,1,0
2019-12-01T00:00:00,412.0179739,12,4,My Loi,2019,1,0
2007-01-01T00:00:00,403.2676768,1,1,Vam Cong,2007,1,0
2007-02-01T00:00:00,407.0112045,2,1,Vam Cong,2007,1,0
2007-03-01T00:00:00,779.3,3,1,Vam Cong,2007,1,0
2007-04-01T00:00:00,651.875,4,2,Vam Cong,2007,1,0
2007-05-01T00:00:00,379.1666667,5,2,Vam Cong,2007,1,0
2007-06-01T00:00:00,423.8333333,6,2,Vam Cong,2007,1,0
2007-07-01T00:00:00,670.875,7,3,Vam Cong,2007,1,0
2007-08-01T00:00:00,686.75,8,3,Vam Cong,2007,1,0
2007-09-01T00:00:00,871.75,9,3,Vam Cong,2007,1,0
2007-10-01T00:00:00,497.875,10,4,Vam Cong,2007,1,0
2007-11-01T00:00:00,632.4545455,11,4,Vam Cong,2007,1,0
2007-12-01T00:00:00,464.7,12,4,Vam Cong,2007,1,0
2008-01-01T00:00:00,449.2373737,1,1,Vam Cong,2008,1,0
2008-02-01T00:00:00,476.2291667,2,1,Vam Cong,2008,1,0
2008-03-01T00:00:00,761.9027778,3,1,Vam Cong,2008,1,0
2008-04-01T00:00:00,652.0333333,4,2,Vam Cong,2008,1,0
2008-05-01T00:00:00,758.4166667,5,2,Vam Cong,2008,1,0
2008-06-01T00:00:00,460.8833333,6,2,Vam Cong,2008,1,0
2008-07-01T00:00:00,664.5,7,3,Vam Cong,2008,1,0
2008-08-01T00:00:00,603.5,8,3,Vam Cong,2008,1,0
2008-09-01T00:00:00,541.2916667,9,3,Vam Cong,2008,1,0
2008-10-01T00:00:00,673.8214286,10,4,Vam Cong,2008,1,0
2008-11-01T00:00:00,569,11,4,Vam Cong,2008,1,0
2008-12-01T00:00:00,489.925,12,4,Vam Cong,2008,1,0
2009-01-01T00:00:00,432.1083916,1,1,Vam Cong,2009,1,0
2009-02-01T00:00:00,338.5625,2,1,Vam Cong,2009,1,0
2009-03-01T00:00:00,476.5416667,3,1,Vam Cong,2009,1,0
2009-04-01T00:00:00,597.875,4,2,Vam Cong,2009,1,0
2009-05-01T00:00:00,611.1666667,5,2,Vam Cong,2009,1,0
2009-06-01T00:00:00,456.825,6,2,Vam Cong,2009,1,0
2009-07-01T00:00:00,444.3666667,7,3,Vam Cong,2009,1,0
2009-08-01T00:00:00,479.475,8,3,Vam Cong,2009,1,0
2009-09-01T00:00:00,503.5416667,9,3,Vam Cong,2009,1,0
2009-10-01T00:00:00,600.6785714,10,4,Vam Cong,2009,1,0
2009-11-01T00:00:00,551.6041667,11,4,Vam Cong,2009,1,0
2009-12-01T00:00:00,530.8095238,12,4,Vam Cong,2009,1,0
2010-01-01T00:00:00,373.4861111,1,1,Vam Cong,2010,1,0
2010-02-01T00:00:00,465.4791667,2,1,Vam Cong,2010,1,0
2010-03-01T00:00:00,712.9045455,3,1,Vam Cong,2010,1,0
2010-04-01T00:00:00,633,4,2,Vam Cong,2010,1,0
2010-05-01T00:00:00,505.8333333,5,2,Vam Cong,2010,1,0
2010-06-01T00:00:00,473,6,2,Vam Cong,2010,1,0
2010-07-01T00:00:00,225.25,7,3,Vam Cong,2010,1,0
2010-08-01T00:00:00,239.5,8,3,Vam Cong,2010,1,0
2010-09-01T00:00:00,502.5833333,9,3,Vam Cong,2010,1,0
2010-10-01T00:00:00,571.5,10,4,Vam Cong,2010,1,0
2010-11-01T00:00:00,659.6944444,11,4,Vam Cong,2010,1,0
2010-12-01T00:00:00,389.75,12,4,Vam Cong,2010,1,0
2011-01-01T00:00:00,387.3560606,1,1,Vam Cong,2011,1,0
2011-02-01T00:00:00,792.7045455,2,1,Vam Cong,2011,1,0
2011-03-01T00:00:00,472.6666667,3,1,Vam Cong,2011,1,0
2011-04-01T00:00:00,662.9285714,4,2,Vam Cong,2011,1,0
2011-05-01T00:00:00,379.3333333,5,2,Vam Cong,2011,1,0
2011-06-01T00:00:00,428.25,6,2,Vam Cong,2011,1,0
2011-07-01T00:00:00,577.45,7,3,Vam Cong,2011,1,0
2011-08-01T00:00:00,424.1666667,8,3,Vam Cong,2011,1,0
2011-09-01T00:00:00,516,9,3,Vam Cong,2011,1,0
2011-10-01T00:00:00,458.7,10,4,Vam Cong,2011,1,0
2011-11-01T00:00:00,493.25,11,4,Vam Cong,2011,1,0
2011-12-01T00:00:00,411.7727273,12,4,Vam Cong,2011,1,0
2012-01-01T00:00:00,254.7083333,1,1,Vam Cong,2012,1,0
2012-02-01T00:00:00,437.4722222,2,1,Vam Cong,2012,1,0
2012-03-01T00:00:00,690.4142857,3,1,Vam Cong,2012,1,0
2012-04-01T00:00:00,192.8333333,4,2,Vam Cong,2012,1,0
2012-05-01T00:00:00,392.475,5,2,Vam Cong,2012,1,0
2012-06-01T00:00:00,476.5,6,2,Vam Cong,2012,1,0
2012-07-01T00:00:00,574,7,3,Vam Cong,2012,1,0
2012-08-01T00:00:00,549.15,8,3,Vam Cong,2012,1,0
2012-09-01T00:00:00,461,9,3,Vam Cong,2012,1,0
2012-10-01T00:00:00,681.6666667,10,4,Vam Cong,2012,1,0
2012-11-01T00:00:00,608.8,11,4,Vam Cong,2012,1,0
2012-12-01T00:00:00,376.1777778,12,4,Vam Cong,2012,1,0
2013-01-01T00:00:00,470.8846154,1,1,Vam Cong,2013,1,0
2013-02-01T00:00:00,377.4,2,1,Vam Cong,2013,1,0
2013-03-01T00:00:00,564.1769231,3,1,Vam Cong,2013,1,0
2013-04-01T00:00:00,604.8333333,4,2,Vam Cong,2013,1,0
2013-05-01T00:00:00,279.8333333,5,2,Vam Cong,2013,1,0
2013-06-01T00:00:00,1005.541667,6,2,Vam Cong,2013,1,0
2013-07-01T00:00:00,170.5,7,3,Vam Cong,2013,1,0
2013-08-01T00:00:00,789,8,3,Vam Cong,2013,1,0
2013-09-01T00:00:00,463.5,9,3,Vam Cong,2013,1,0
2013-10-01T00:00:00,529.5,10,4,Vam Cong,2013,1,0
2013-11-01T00:00:00,571.3214286,11,4,Vam Cong,2013,1,0
2013-12-01T00:00:00,520.5,12,4,Vam Cong,2013,1,0
2014-01-01T00:00:00,462.1785714,1,1,Vam Cong,2014,1,0
2014-02-01T00:00:00,551.8516484,2,1,Vam Cong,2014,1,0
2014-03-01T00:00:00,655.6041667,3,1,Vam Cong,2014,1,0
2014-04-01T00:00:00,476.9444444,4,2,Vam Cong,2014,1,0
2014-05-01T00:00:00,326.1083333,5,2,Vam Cong,2014,1,0
2014-06-01T00:00:00,296.5,6,2,Vam Cong,2014,1,0
2014-07-01T00:00:00,494.6666667,7,3,Vam Cong,2014,1,0
2014-08-01T00:00:00,502.75,8,3,Vam Cong,2014,1,0
2014-09-01T00:00:00,336,9,3,Vam Cong,2014,1,0
2014-10-01T00:00:00,506.6666667,10,4,Vam Cong,2014,1,0
2014-11-01T00:00:00,395.2380952,11,4,Vam Cong,2014,1,0
2014-12-01T00:00:00,374.3601399,12,4,Vam Cong,2014,1,0
2015-01-01T00:00:00,464.7207792,1,1,Vam Cong,2015,1,0
2015-02-01T00:00:00,384.469697,2,1,Vam Cong,2015,1,0
2015-03-01T00:00:00,577.0444444,3,1,Vam Cong,2015,1,0
2015-04-01T00:00:00,678.875,4,2,Vam Cong,2015,1,0
2015-05-01T00:00:00,363.2622378,5,2,Vam Cong,2015,1,0
2015-06-01T00:00:00,503.5714286,6,2,Vam Cong,2015,1,0
2015-07-01T00:00:00,420.6333333,7,3,Vam Cong,2015,1,0
2015-08-01T00:00:00,455.8333333,8,3,Vam Cong,2015,1,0
2015-09-01T00:00:00,553.375,9,3,Vam Cong,2015,1,0
2015-10-01T00:00:00,544.8666667,10,4,Vam Cong,2015,1,0
2015-11-01T00:00:00,430.4642857,11,4,Vam Cong,2015,1,0
2015-12-01T00:00:00,271.6208333,12,4,Vam Cong,2015,1,0
2016-01-01T00:00:00,364.3333333,1,1,Vam Cong,2016,1,0
2016-02-01T00:00:00,537.5952381,2,1,Vam Cong,2016,1,0
2016-03-01T00:00:00,769.75,3,1,Vam Cong,2016,1,0
2016-04-01T00:00:00,380.8888889,4,2,Vam Cong,2016,1,0
2016-05-01T00:00:00,413.5,5,2,Vam Cong,2016,1,0
2016-06-01T00:00:00,430.5416667,6,2,Vam Cong,2016,1,0
2016-07-01T00:00:00,399.25,7,3,Vam Cong,2016,1,0
2016-08-01T00:00:00,456.225,8,3,Vam Cong,2016,1,0
2016-09-01T00:00:00,428.5,9,3,Vam Cong,2016,1,0
2016-10-01T00:00:00,772.75,10,4,Vam Cong,2016,1,0
2016-11-01T00:00:00,372.8958333,11,4,Vam Cong,2016,1,0
2016-12-01T00:00:00,452.2916667,12,4,Vam Cong,2016,1,0
2017-01-01T00:00:00,264.125,1,1,Vam Cong,2017,1,0
2017-02-01T00:00:00,323.375,2,1,Vam Cong,2017,1,0
2017-03-01T00:00:00,618.8846154,3,1,Vam Cong,2017,1,0
2017-04-01T00:00:00,434.3636364,4,2,Vam Cong,2017,1,0
2017-05-01T00:00:00,475,5,2,Vam Cong,2017,1,0
2017-06-01T00:00:00,360.75,6,2,Vam Cong,2017,1,0
2017-07-01T00:00:00,525,7,3,Vam Cong,2017,1,0
2017-08-01T00:00:00,493.5,8,3,Vam Cong,2017,1,0
2017-09-01T00:00:00,493,9,3,Vam Cong,2017,1,0
2017-10-01T00:00:00,727,10,4,Vam Cong,2017,1,0
2017-11-01T00:00:00,,11,4,Vam Cong,2017,1,0
2017-12-01T00:00:00,234.05,12,4,Vam Cong,2017,1,0
2018-01-01T00:00:00,475,1,1,Vam Cong,2018,1,0
2018-02-01T00:00:00,507.9095395,2,1,Vam Cong,2018,1,0
2018-03-01T00:00:00,525.9821429,3,1,Vam Cong,2018,1,0
2018-04-01T00:00:00,632.5,4,2,Vam Cong,2018,1,0
2018-05-01T00:00:00,383,5,2,Vam Cong,2018,1,0
2018-06-01T00:00:00,590.75,6,2,Vam Cong,2018,1,0
2018-07-01T00:00:00,632,7,3,Vam Cong,2018,1,0
2018-08-01T00:00:00,564.5,8,3,Vam Cong,2018,1,0
2018-09-01T00:00:00,245.75,9,3,Vam Cong,2018,1,0
2018-10-01T00:00:00,478.2222222,10,4,Vam Cong,2018,1,0
2018-11-01T00:00:00,565.425,11,4,Vam Cong,2018,1,0
2018-12-01T00:00:00,577.5,12,4,Vam Cong,2018,1,0
2019-01-01T00:00:00,317.0657895,1,1,Vam Cong,2019,1,0
2019-02-01T00:00:00,380.2019231,2,1,Vam Cong,2019,1,0
2019-03-01T00:00:00,600.5367647,3,1,Vam Cong,2019,1,0
2019-04-01T00:00:00,345.1333333,4,2,Vam Cong,2019,1,0
2019-05-01T00:00:00,324.7857143,5,2,Vam Cong,2019,1,0
2019-06-01T00:00:00,562.25,6,2,Vam Cong,2019,1,0
2019-07-01T00:00:00,565.5571429,7,3,Vam Cong,2019,1,0
2019-08-01T00:00:00,434,8,3,Vam Cong,2019,1,0
2019-09-01T00:00:00,759.8333333,9,3,Vam Cong,2019,1,0
2019-10-01T00:00:00,541.9,10,4,Vam Cong,2019,1,0
2019-11-01T00:00:00,683.75,11,4,Vam Cong,2019,1,0
2019-12-01T00:00:00,271.0568182,12,4,Vam Cong,2019,1,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,0,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,0,1
,,,,,,1,1
,,,,,,1,1
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0
,,,,,,1,0